L4 | Tue Feb 16 16:37:22 2021 (695 ms) | general | New game starting up
L1 | Tue Feb 16 16:41:22 2021 (254 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_32_32.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (255 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_erased_32_32.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (256 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (256 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (256 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (256 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (256 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (256 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (256 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (257 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (258 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (259 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (259 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (259 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (260 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (260 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (260 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (260 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (260 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (260 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (260 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (260 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (261 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (261 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (261 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (261 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (261 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (261 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (261 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (261 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (261 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (261 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (261 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (261 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (262 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (262 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (262 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (262 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (262 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (262 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (262 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (262 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (262 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (262 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (262 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (262 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (264 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (264 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (264 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (264 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (264 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (264 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (264 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (264 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (265 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (265 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (265 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (265 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (265 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (265 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (265 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (265 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (265 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (265 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (265 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (265 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (265 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (266 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (266 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (266 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (266 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (266 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (266 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (266 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (266 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (266 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (266 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (266 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (267 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:41:22 2021 (267 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:41:22 2021 (267 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:41:22 2021 (267 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (267 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (267 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (267 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (267 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (267 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (267 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:41:22 2021 (268 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L4 | Tue Feb 16 16:53:52 2021 (902 ms) | general | New game starting up
L4 | Tue Feb 16 16:53:52 2021 (902 ms) | general | Target game image size:  1280x720

L4 | Tue Feb 16 16:53:52 2021 (903 ms) | general | Ideal window dimensions:  1280x720

L4 | Tue Feb 16 16:53:52 2021 (903 ms) | general | Trying to start in window mode.
L4 | Tue Feb 16 16:53:52 2021 (903 ms) | general | Want to use largest window that fits on screen.
L4 | Tue Feb 16 16:53:52 2021 (904 ms) | general | Screen dimensions for largest-window mode:  1612x907

L4 | Tue Feb 16 16:53:52 2021 (904 ms) | general | The following frame rates are considered possible:
L4 | Tue Feb 16 16:53:52 2021 (904 ms) | general | 30 fps
L4 | Tue Feb 16 16:53:52 2021 (904 ms) | general | 60 fps
L4 | Tue Feb 16 16:53:52 2021 (904 ms) | general | 100 fps
L4 | Tue Feb 16 16:53:52 2021 (904 ms) | general | 120 fps
L4 | Tue Feb 16 16:53:52 2021 (904 ms) | general | 144 fps
L4 | Tue Feb 16 16:53:52 2021 (909 ms) | general | Current screen configuration is 1920x1080 with aspect ratio 1.77
L4 | Tue Feb 16 16:53:52 2021 (909 ms) | general | All resolutions available
L4 | Tue Feb 16 16:53:53 2021 (423 ms) | general | Successfully faked opening of audio for recording to file: 44100Hz

L1 | Tue Feb 16 16:53:53 2021 (423 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (425 ms) | general | CRITICAL ERROR:  TGA file graphics\instructions.tga does not exist
L4 | Tue Feb 16 16:53:53 2021 (426 ms) | general | OneLife client v256 (binV=256, dataV=0) starting up
L1 | Tue Feb 16 16:53:53 2021 (426 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (426 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (426 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (426 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (427 ms) | general | CRITICAL ERROR:  TGA file graphics\font_handwriting_32_32.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (427 ms) | general | CRITICAL ERROR:  TGA file graphics\font_handwriting_32_32.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (427 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_32_32.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (427 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_erased_32_32.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (429 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (429 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (429 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (429 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (430 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (430 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (430 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (430 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (430 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (430 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (431 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (431 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (431 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (431 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (431 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (431 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (431 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (432 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (432 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (432 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (432 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (432 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (433 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (433 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (433 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (433 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (433 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (433 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:53:53 2021 (434 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:53:53 2021 (434 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:53:53 2021 (434 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
